,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,RSI_14,BB_Upper,BB_Lower,Volume_MA_20,Target
2020-06-02,693.5122680664062,695.454167278361,686.7835281692161,689.1318561237848,22153960,663.1991424560547,582.2177014160156,653.2204957350741,60.270460464802376,702.3784613917635,624.0198235203459,50693047.7,1
2020-06-03,696.19921875,704.4859445214847,692.4509368094127,697.712053268636,25381289,665.3377899169922,587.123046875,657.3137074507813,57.122618222585885,706.8699211287907,623.8056587051937,49716924.0,1
2020-06-04,713.427490234375,717.8079613810611,695.905665372641,697.2604077785676,34202350,668.3356140136718,592.7263671875,662.6578772396949,74.38554591181884,714.6421894672219,622.0290385601218,49402586.8,0
2020-06-05,714.2855224609375,730.6783659768879,710.6727564801458,720.291708575871,33076685,670.3429565429688,598.8013586425782,667.5747958321942,72.36655878294907,720.9862915204353,619.6996215655022,48555072.75,1
2020-06-08,708.776123046875,730.859089589277,706.7439793566319,730.859089589277,31414953,670.8479553222656,603.8692193603515,671.4987317574019,74.11511022295714,722.8637184156133,618.832192228918,45912681.9,1
2020-06-09,694.1669921875,714.872577617686,692.2928811427563,704.6213771422154,25857161,670.2869873046875,609.8429089355469,673.6576137031254,73.97649322783013,720.9590413572498,619.6149332521252,43851286.8,1
2020-06-10,709.972900390625,713.3146942802665,695.4767428311673,696.8540614537437,22132647,672.6982788085937,615.6017083740235,677.1162124352683,74.93253189401375,726.1715894655982,619.2249681515892,39923759.05,1
2020-06-11,694.4154052734375,708.0760679196416,691.3897362648564,707.1954823716251,20385805,673.6296905517578,619.8070587158203,678.763754610332,65.83484849358973,727.9714314122459,619.2879496912697,37621543.05,1
2020-06-12,717.4918212890625,719.3885083960947,676.0354981246212,677.3903002260765,38548899,677.0809936523438,624.6175378417969,682.4521419130682,72.72729758861657,733.4244909422907,620.7374963623968,37085649.45,1
2020-06-15,729.1204223632812,734.7201801016447,704.9827364804711,706.7439674657269,53107403,680.5842346191406,629.66595703125,686.8967400511838,76.15319644158647,740.7892081862781,620.3792610520031,36633406.6,1
2020-06-16,730.5429077148438,744.474543171046,715.9112353938917,741.9682427707079,51187003,684.5797119140625,635.0573150634766,691.0535179239133,74.88794074361232,746.9817563476707,622.1776674804543,36052952.3,1
2020-06-17,729.481689453125,738.5586972066078,723.4980791176175,726.2753520321108,41782053,689.2412902832032,639.6821575927735,694.7133437838382,72.2550615848401,750.3579243092788,628.1246562571275,36026262.25,1
2020-06-18,747.7937622070312,751.9032611106536,725.0786081018418,725.7108570793259,40471557,694.2584930419922,644.9711791992188,699.7686217289042,77.03270428924223,757.3721133952411,631.1448726887434,35283790.85,1
2020-06-19,794.5337524414062,807.8105634275437,750.5485488531187,754.1612552518901,105804173,701.4422210693359,651.2218420410156,708.7938722729521,79.751059371926,775.5123477872842,627.3720943513877,38615600.45,0
2020-06-22,788.550048828125,814.7650268662464,783.5147529061562,800.8559685231744,60198705,708.5457885742187,656.2017907714844,716.38969861154,76.32921978816893,787.5099961690022,629.5815809794352,39734087.05,0
2020-06-23,777.1473999023438,796.4981855618333,774.9797401799827,790.2887548472605,37962078,715.2485656738281,661.0784985351562,722.1761463535213,71.39274857513944,793.574891833032,636.9222395146243,39971359.2,0
2020-06-24,780.2858276367188,800.5398315469669,772.9926279248398,783.9211693289436,51586221,721.622802734375,665.7692468261719,727.7104017138258,69.09086979845092,799.2980420631324,643.9475634056176,40767272.45,1
2020-06-25,775.7925415039062,789.8371168459703,773.6023058840819,779.9020403666149,39679374,727.1695007324219,670.6456982421874,732.289653122405,67.20564769066914,803.6110435023405,650.7279579625032,40744927.25,1
2020-06-26,786.5178833007812,791.1919028764127,775.3860969939733,780.7149415817722,30921913,733.4297119140625,676.0882763671875,737.4542464727266,71.13044788113395,807.6373207881766,659.2221030399485,40289896.55,1
2020-06-29,778.1634521484375,785.6598967514907,774.7313543352946,780.3762638421109,25621946,738.0088714599609,681.2009289550781,741.3313136799372,73.63407488313463,811.3415901050516,664.6761528148702,39573808.75,1
2020-06-30,769.5606079101562,786.2243641857787,765.6994455798191,784.418040909027,30276420,741.8112884521485,685.6409399414063,744.0198178923391,67.47450737527542,813.292479313786,670.330097590511,39979931.75,1
2020-07-01,784.6889038085938,789.8370801059237,771.3443062214384,776.7408788298266,28464103,746.2357727050781,690.2063623046874,747.8930641700777,76.54013766036239,816.7779151692114,675.6936302409449,40134072.45,1
2020-07-02,798.1976928710938,801.485081567038,786.725864305351,790.3306639056832,28789533,750.4742828369141,695.0996691894532,752.683981189222,75.1416814372314,822.8785270236526,678.0700386501755,39863431.6,1
2020-07-03,810.6897583007812,813.0023064997346,801.6664846343106,807.0169546549783,29434266,755.2944946289062,699.1132507324219,758.2083409141324,75.27469784183003,830.3423635780644,680.2466256797481,39681310.65,1
2020-07-06,839.6640014648438,842.4752438841282,812.5941218966552,818.4434059167284,47016185,761.8388885498047,703.6410034179687,765.966022871343,78.88064248703324,842.4295246309863,681.248252468623,40461372.25,1
2020-07-07,826.8092041015625,845.3545651080822,819.0329064848479,843.3821557977242,35189589,768.4709991455078,707.4992004394531,771.7606115599353,74.24569280098089,847.4280147538107,689.5139835372049,40927993.65,1
2020-07-08,815.2693481445312,832.023581564041,811.6418808428549,827.0811948455379,26204095,773.7358215332031,711.0125256347657,775.9043007584683,67.39610988792418,850.274342699483,697.1973003669232,41131566.05,1
2020-07-09,827.1719360351562,832.0463193953086,809.9415548565688,820.257139626406,36418942,780.373648071289,714.7782177734375,780.7869326895815,60.25704372858417,850.7241463382918,710.0231498042863,41933222.9,1
2020-07-10,851.566650390625,854.5366284923592,827.1720037016764,829.0991372532924,43759967,787.0773895263671,719.0425402832032,787.527858184919,67.74992246494762,857.7496223380765,716.4051567146578,42193776.3,1
2020-07-13,877.3894653320312,883.1480175589572,861.5193398778321,863.0383306607164,69608392,794.4908416748046,723.4739367675782,796.086106484644,76.11388586609138,870.4718044826797,718.5098788669296,43018825.75,0
2020-07-14,869.2277221679688,880.4274760561808,855.7608159923657,876.9360759259316,67331128,801.425082397461,728.017666015625,803.0519746449606,72.57914967938508,878.1430841672541,724.7070806276679,43826032.0,1
2020-07-15,836.127197265625,897.2497559791088,815.2694086530637,878.7270634112394,139669773,806.757357788086,731.6716845703126,806.2019958469286,63.37423304583122,876.9699189674873,736.5447966086847,48720418.0,1
2020-07-16,835.855224609375,847.463061457531,821.8214999600007,837.4875551151266,60961724,811.1604309082031,735.3193688964843,809.0261128719235,61.46795004024847,876.6927563854969,745.6281054309094,49744926.35,1
2020-07-17,866.824462890625,870.5879376546745,833.4065484579826,836.5805972770396,49726765,814.7749664306641,739.1730847167969,814.5307176356093,68.64784981711878,884.2989837431741,745.2509491181542,46941055.95,1
2020-07-20,870.5426025390625,876.0291396123432,861.3606541786958,869.5904298045907,36592938,818.8745941162109,742.6104138183593,819.8651828645096,71.68486704709258,891.4884852929649,746.2607029394569,45760767.6,1
2020-07-21,893.9623413085938,896.4335647635958,878.0696081666921,879.2031842537095,42173371,824.7153411865235,746.38193359375,826.9220550972796,72.65850000025313,901.8487405682616,747.5819418047853,45971332.25,1
2020-07-22,908.67626953125,911.39684028734,889.0426683207968,899.1541819328522,59771457,831.13486328125,751.320517578125,834.7081707576576,72.79446932694344,913.8667278376018,748.4029987248981,46380594.05,1
2020-07-23,933.0708618164062,943.0009721388484,902.9403320698102,908.6535486923684,58333751,838.998779296875,756.46619140625,844.0760460965861,74.0681318945132,929.148384109327,748.849174484423,47313312.9,1
2020-07-24,973.1314697265624,980.771759562493,933.0708309814,933.161502678431,120597372,848.329458618164,762.9595056152343,856.3670388232505,75.15167046269352,953.0588051238516,743.6001121124765,51797085.85,0
2020-07-27,977.6884765625,997.004667049382,964.8563920667284,987.9360577935169,80304827,858.3057098388672,769.3321630859375,867.9214614650838,79.35080731146782,972.4792586087862,744.1321610689482,54531229.9,0
2020-07-28,987.4371948242188,994.8281373893102,975.1718690276076,977.6884283611794,55114422,869.1995391845703,776.0682397460937,879.3039122611918,83.7271437699436,989.1511376038138,749.2479407653268,55773130.0,0
2020-07-29,950.6865844726562,989.7496529141752,938.8066737106664,987.527896595166,72663399,877.4994232177735,782.3569689941406,886.102261995617,72.04954474948474,995.7900224657924,759.2088239697546,57983094.8,1
2020-07-30,956.2185668945312,970.2068959629854,939.5096069794464,951.7522658851112,72857444,885.4004669189453,788.5323461914063,892.7800053193232,70.03125105873914,1002.4920389996134,768.3088948382772,60186490.35,1
2020-07-31,937.287841796875,965.3552331432152,930.8037951910942,958.7805148290604,74958061,891.73037109375,794.2609191894531,897.0188468886139,61.775741642238245,1005.455643155098,778.0050990324021,62462680.1,1
2020-08-03,910.9434204101562,932.7081063612384,908.2681255398212,930.1235431581412,46715383,895.2943420410156,799.5502136230468,898.3449967478084,57.653913690076244,1006.5910292667156,783.9976548153156,62447640.0,1
2020-08-04,975.1492309570312,982.5855095976556,906.9758674005031,916.2032119273854,92041055,902.7113433837891,806.1913610839844,905.6596857201154,72.89427273544172,1014.5612200061257,790.8614667614524,65290213.3,0
2020-08-05,964.1989135742188,995.7350350128564,960.5034420662862,983.4924363615606,74549993,910.1578216552734,812.4193176269531,911.234850277649,70.41765650248581,1017.2239534672456,803.0916898433013,67707508.2,1
2020-08-06,967.6676025390624,982.9029063632008,955.7423553761496,978.0511909769216,49322975,917.1826049804688,818.475498046875,916.6093981120694,67.5810314600113,1019.6611108967165,814.704099064221,68352709.85,0
2020-08-07,973.2675170898438,978.41397565965,961.3649973579196,965.7178986420788,32984416,923.2676483154297,824.7145751953125,922.005409443286,67.79235826487387,1023.7750648024346,822.7602318284248,67813932.3,0
2020-08-10,961.2062377929688,981.6786719644748,955.878435955378,979.0034370833714,26958997,927.4584869384765,830.2070947265624,925.7388216670653,62.12394257577931,1026.895359250974,828.0216146259789,65681462.55,0
2020-08-11,967.5316162109376,979.4115277857608,952.3643158271036,967.9850346750636,46828306,932.373681640625,835.6874816894531,929.7190878141007,60.94250082271372,1029.3797974840309,835.3675657972193,64656321.45,0
2020-08-12,964.7203369140624,972.610094232018,955.28898076835,961.727691023823,30264617,938.8033386230469,841.0579040527343,933.052540109335,56.39779505587743,1025.4417238220294,852.1649534240645,59186063.65,1
2020-08-13,962.2037963867188,969.8440862641454,956.7399270901238,964.901699164418,24830322,945.1207672119141,846.0334301757813,935.8288502309906,47.39572590618455,1017.3857265695053,872.8558078543228,57379493.55,0
2020-08-14,958.4630126953124,978.051218179692,947.331262509623,962.4304992398274,33224635,949.7026947021484,850.9169799804688,937.9844847514023,45.40030852497374,1011.9980670413603,887.4073223629365,56554387.05,0
2020-08-17,948.2835083007812,954.4728113825544,938.6480809006554,954.4728113825544,30979066,953.5897399902344,855.7071276855469,938.9653441370575,40.65175168721796,1003.5726848667797,903.6067951136891,56273693.45,1
2020-08-18,960.6168823242188,967.7584184957974,944.2026651023108,945.4042450993712,30547672,956.9224670410156,861.0361254882813,941.0273953929776,52.68386428420608,998.3158630613786,915.5290710206525,55692408.5,0
2020-08-19,966.5113525390624,976.690929595431,961.8863763924036,970.7963098232202,34087543,959.8142211914062,866.16689453125,943.4544389307,52.77639390986894,994.563607165794,925.0648352170184,54408212.8,1
2020-08-20,950.8680419921876,963.0426971858464,946.7644877423544,961.2742991196268,22537845,960.7040802001953,871.295947265625,944.1604963651274,53.729285935051884,993.4220425678365,927.9861178325542,52618417.5,1
2020-08-21,943.975830078125,962.1811114690666,941.776681643698,960.3673777103614,25280895,959.2462982177734,875.8256274414063,944.1429090996986,60.15613945735889,992.2298693040624,926.2627271314844,47852593.65,1
2020-08-24,950.2786254882812,954.2461122540436,938.8294637469554,948.3062160685006,32717218,957.8758056640625,880.2487915039062,944.7272630414684,38.12517120992231,989.8966575311929,925.854953796932,45473213.2,0
2020-08-25,944.0892333984376,957.329460746316,942.2301636663344,954.9262408658594,19388008,955.7084075927735,884.5197180175782,944.6664983135606,39.94102802237496,985.0613688553032,926.3554463302438,43686892.5,1
2020-08-26,969.11865234375,973.9477001185352,928.1738418761494,945.404223995661,59870421,956.6300109863281,889.3124572753907,946.9952748878644,50.59704326215563,986.4724445374737,926.7875774351825,43047243.6,0
2020-08-27,957.0120239257812,974.8772272109728,953.6792992534804,973.970330310942,28085062,956.6696838378906,893.4968225097656,947.9492509867137,43.65150573230916,986.5119239829259,926.8274436928554,40808624.5,1
2020-08-28,959.5285034179688,967.1234569866326,955.0395350457942,961.2741733617808,27166900,957.7817169189453,896.7967175292969,949.0520369325475,49.29198506904484,986.2068405623282,929.3565932755624,38419066.45,0
2020-08-31,943.4544067382812,985.7595292256586,934.2270624878475,985.7595292256586,62076132,959.4072662353516,899.8948046875,948.5189292949983,40.61173054725888,978.8551125116658,939.9594199590374,39187103.9,1
2020-09-01,946.4244995117188,962.362570645799,935.1566809280984,952.2057203430994,38616258,957.9710296630859,903.2803466796875,948.3194597918288,42.87484781512195,976.7552683608562,939.1867909653156,36515864.05,1
2020-09-02,964.9923706054688,969.4360033995824,945.404165606812,948.5781547637196,26949439,958.0107025146484,906.9744775390625,949.9073560597946,50.965302521178856,976.8535843108178,939.167820718479,34135836.35,1
2020-09-03,957.692138671875,969.776061077776,953.5659168770756,964.9016778588206,18586429,957.511929321289,910.6124694824218,950.6487639276118,49.73956937187353,975.7984080430579,939.2254505995202,32599009.05,1
2020-09-04,941.89013671875,950.8227390952824,939.6003163077193,944.7467752348788,28475945,955.9430603027344,913.7199145507813,949.8146089553393,47.919127483314114,973.9193754361455,937.9667451693232,32373585.5,1
2020-09-07,944.338623046875,954.812883543974,926.9268380792043,944.950776960414,21926473,955.0996795654297,917.04341796875,949.2930864878665,44.337503901282155,973.6110624521832,936.5882966786762,32121959.3,1
2020-09-08,955.4249877929688,961.7276301292338,943.363673326264,948.5781353786672,27397082,954.4943481445313,920.7607055664063,949.8770770883524,46.27797934394212,972.0617396586999,936.9269566303626,31150398.1,1
2020-09-09,980.0236206054688,982.948262646231,943.7944599093832,945.4041824088742,55310877,955.2595123291015,924.6673999023437,952.7481764709349,59.23318654869772,975.7861383927273,934.7328862654758,32402711.1,1
2020-09-10,1049.239990234375,1063.2737150092375,986.3716977544624,989.8858259136236,140304404,959.6113220214844,929.6882458496094,961.937873019834,73.9009817894167,1006.4182456830808,912.804398359888,38176415.2,0
2020-09-11,1051.8470458984375,1060.0541533856804,1037.0426132778334,1048.333038061574,59470807,964.2805236816406,934.5113916015625,970.5006513892248,73.45548833481662,1026.649206358597,901.9118410046841,39488723.8,0
2020-09-14,1044.0482177734375,1070.0978626809967,1034.7301409572988,1054.2277957192978,44063445,969.0687591552735,938.5990759277344,977.5051815210545,72.91349070436407,1040.3358421159483,897.8016761945987,40142942.75,0
2020-09-15,1051.4390869140625,1054.5677402462595,1037.518702454909,1048.3104335818653,27178393,973.6098693847656,943.0916735839844,984.5465058441981,70.53042411400632,1053.6443873602946,893.5753514092366,39974478.8,0
2020-09-16,1054.0235595703125,1074.3372576523657,1047.6755813917168,1051.9604186878269,33952295,977.9854797363281,947.8667578125,991.163368103828,75.40076305989768,1065.596212832531,890.3747466401254,39967716.4,0
2020-09-17,1042.3251953125,1058.17259404091,1039.1964218842008,1051.9605029718427,25828669,982.5583374023438,952.1698229980469,996.0359230760824,70.68430739016607,1073.6861431488244,891.4305316558632,40132257.6,0
2020-09-18,1045.4764404296875,1051.7110790333331,1032.2588818564082,1049.3532551234189,33074915,987.6333679199219,956.0480187988281,1000.7445437764258,77.24643487848284,1080.9920703619132,894.2746654779305,40521958.6,0
2020-09-21,1022.8729858398438,1059.2154272970995,1019.0187188937508,1042.8918823662696,33627381,991.2630859375,958.9576892089843,1002.8520144491323,68.47882918768995,1084.1503765633622,898.3757953116378,40567466.75,0
2020-09-22,1002.6045532226562,1032.4629482711289,998.2515919553894,1032.4629482711289,34792254,994.188851928711,961.6252258300781,1002.8284467132773,59.017337623303966,1084.4694507575089,903.9082530999132,41337679.05,1
2020-09-23,1011.514404296875,1032.3495853551422,999.95196363165,1024.754631202086,42988708,996.3086395263672,965.1329699707031,1003.6556807688581,62.804799069738806,1086.1002999780205,906.5169790747138,40493593.4,1
2020-09-24,989.0243530273438,1009.337993312908,986.689136840463,1001.1309446575592,29826318,997.9092559814453,968.1963525390624,1002.2622209839519,60.86780670835831,1085.8741691218836,909.944342841007,40580656.2,1
2020-09-25,998.3196411132812,1003.3527603033637,982.7216491326262,992.5610883137336,28374935,999.8488128662109,970.8262561035157,1001.8867371867451,62.06553237861346,1085.9412012619653,913.7564244704565,40641057.95,1
2020-09-28,1004.9170532226562,1014.7792199657464,1000.7454952765088,1009.791436796348,19666849,1002.9219451904297,973.5137451171875,1002.1753387139747,61.28871665707932,1084.8243222983417,921.0195680825178,38520593.8,0
2020-09-29,1017.9757690429688,1026.5682312030854,1004.9169464432822,1008.8844926380804,25842539,1006.4995086669921,975.994013671875,1003.6801416024504,59.13759172742641,1084.1514636990644,928.8475536349199,37881907.85,1
2020-09-30,1013.1242065429688,1027.928640481229,1008.8845849148896,1024.7546512095244,24465159,1008.9061004638672,978.0829724121094,1004.5795763586902,37.399032930863456,1084.0857232654482,933.7264776622864,37757693.85,1
2020-10-01,1008.9979248046876,1026.4776536649397,1003.8968020817643,1026.4776536649397,20783227,1011.4713897705078,979.601513671875,1005.0003714487852,35.206569426123494,1082.6899693489113,940.2528101921044,37867533.75,1
2020-10-05,1003.0806274414062,1019.8348626021702,1000.269384966474,1017.4997065200467,18922799,1014.5309143066406,980.2004968261718,1004.8175386861777,35.66998564891376,1077.9991810148772,951.0626475984042,37389876.45,1
2020-10-06,1002.2417602539062,1012.9200316663944,998.2968817912704,1008.9978810960308,18412175,1017.4260711669922,980.6915625,1004.5722264545328,31.964638520384764,1072.083812112698,962.7683302212864,37214161.55,1
2020-10-07,1023.6212158203124,1046.9728986337418,1006.617512051414,1013.4189695717492,53170865,1020.8358825683594,981.4152429199219,1006.3864159179403,40.204564511840715,1067.0668479646172,974.6049171721014,38502850.7,1
2020-10-08,1015.345947265625,1028.3821636698403,1007.5696492243518,1024.3012173405473,21077808,1022.6019989013672,982.7084301757812,1007.2397046177198,41.1113988887137,1064.7903000785986,980.4136977241358,36791197.25,0
2020-10-09,1012.716064453125,1021.5806624419674,1005.3024535496828,1013.4188900706192,18545499,1020.7758026123047,983.8383801269531,1007.7612626972822,39.16953799638893,1061.2356588755001,980.3159463491093,30703252.0,0
2020-10-12,1014.348388671875,1022.8275119437076,1009.4513972409952,1013.418883808066,14226473,1018.9008697509765,985.3795910644532,1008.3886080281958,46.728121610509966,1056.6851100688891,981.116629433064,28441035.3,0
2020-10-13,1034.1407470703125,1036.4305673579886,1009.2699549272936,1011.423767661742,23112012,1018.4054962158203,987.8435375976562,1010.8411926988736,62.14849839294071,1055.0439538001885,981.767038631452,27393463.65,0
2020-10-14,1037.2239990234375,1044.7056133384592,1028.608748631058,1033.3245163972065,26742011,1017.6947418212891,989.0850329589844,1013.3538409202606,60.369446583414266,1052.11965087084,983.2698327717383,27371644.55,0
2020-10-15,1000.4960327148438,1038.3575230267356,995.2815705789496,1038.3575230267356,20036197,1015.0183654785156,989.8109753417968,1012.12928775784,54.150212465652636,1045.666988745973,984.3697422110583,26675839.65,0
2020-10-16,986.57568359375,1012.2851869024872,985.147364528142,1004.3502142447804,21583600,1012.2308898925781,990.1891369628906,1009.6956111707838,45.88886234730099,1042.5616240301067,981.9001557550495,26463586.2,0
2020-10-19,986.7570190429688,1010.5621766967382,977.2123240387696,993.0370533155368,31200385,1009.2949188232421,990.4589270019532,1007.510983349087,43.34382390866845,1037.358874921391,981.2309627250934,26369859.7,0
2020-10-20,977.5525512695312,994.3748516393612,975.8974927608745,988.0268126324808,18482288,1007.0288970947265,990.7858532714844,1004.6577993415103,34.75293686466156,1037.676464718481,976.381329470972,25612605.05,0
2020-10-21,963.360107421875,993.9213889927784,951.1854522370076,983.0390454596968,34082321,1005.0666748046875,990.7024230957031,1000.7246858253545,32.465272923956334,1041.4040723954624,968.7292772139126,25577108.4,0
2020-10-22,955.35693359375,966.9421018379,948.1247264007278,964.6296137675084,30802210,1002.2588012695312,990.5151550292969,996.4039475175827,31.601878050638987,1044.6696558441206,959.8479466949418,24967783.5,0
2020-10-23,958.1229858398438,968.075764596618,950.573367065108,954.9262685377892,23422125,1000.7137329101563,990.4335388183594,992.7581416435122,34.2394569677217,1047.209477233727,954.2179885865855,24647573.85,0
2020-10-26,920.057373046875,953.0898169372152,915.2509933655792,953.0898169372152,37324416,996.8006195068359,989.6654260253906,985.834258920023,27.152464412210538,1055.6711737078374,937.9300653058345,25095047.9,0
2020-10-27,922.5059204101562,934.0003573150688,909.129685940206,922.6872638083933,36478896,992.680062866211,989.1498742675781,979.80298858575,18.582715451897048,1060.0775816378327,925.2825440945891,25935650.25,0
2020-10-28,912.0543212890624,933.0255097674074,910.2179195551136,925.8159103792912,29924017,987.3839904785157,988.178623046875,973.350734557494,18.334755371937923,1062.6046358778417,912.1633450791896,26139724.15,0
2020-10-29,919.0598754882812,925.906728755729,902.7817254651688,905.5022964499228,30655304,982.6807739257813,987.2295935058594,968.1801765509023,22.038761461286498,1062.7326152145738,902.6289326369888,26449231.4,0
2020-10-30,931.574462890625,936.3808421846666,916.7472424236148,922.0523759951716,34021563,978.8096008300781,986.8437219238281,964.6939181070663,26.79547574674752,1060.9634425504169,896.6557591097394,27111148.2,0
2020-11-02,851.2945556640625,919.1051761545776,842.9967754989971,919.1051761545776,99366895,971.2202972412109,984.9900964355469,953.8939788267803,11.722810340501011,1070.245024138713,872.1955703437089,31133353.0,1
2020-11-03,839.0291748046875,865.600239943717,832.0917105106013,856.9850494031045,88691623,963.05966796875,982.765107421875,942.9544736818191,10.045712328301962,1077.0848293955823,849.0345065419177,34647325.4,1
2020-11-04,867.5046997070312,874.6689636295238,832.9532636853438,832.9532636853438,80180117,955.2538421630859,981.2334167480469,935.7687809223155,22.267419394745964,1073.1321785359175,837.3755057902544,35997788.0,1
2020-11-05,886.4581298828125,889.1560327894556,876.0292050636682,886.4354619573483,37205373,948.8094512939454,979.5802062988281,931.0725284423628,29.55178951105581,1066.947524699276,830.6713778886145,36804166.25,1
2020-11-06,920.080078125,924.9997976298748,896.9550756882459,902.3282736472202,66674086,944.1776519775391,978.8415673828125,930.0256284121378,38.01844293445299,1058.9828611218613,829.3724428332168,39210595.6,0
2020-11-09,929.8513793945312,938.1491583754546,923.1859307154128,935.0205053076456,35838510,939.9528015136718,978.2480249023438,930.0090332676039,41.44573265156282,1050.005844983624,829.8997580437198,40291197.45,0
2020-11-10,945.2001953125,947.67141910978,925.5439844404845,941.776798653631,36934242,935.5057739257812,978.2829406738281,931.455810605213,46.756827696742924,1036.3350603531471,834.6764874984153,40982308.95,0
2020-11-11,905.5928344726562,949.9384288213168,896.9323084725518,947.217858238175,56724780,928.9242156982422,977.4663073730469,928.9926700211599,42.01412185066961,1018.33507952957,839.5133518669144,42481447.4,0
2020-11-12,897.7938232421875,910.6939707303044,890.9923666961812,898.2473016530297,40046527,923.7891052246093,976.1223364257812,926.0213512803055,40.472595167249345,1007.508091770688,840.0701186785307,43481963.9,0
2020-11-13,905.2301635742188,923.4807818666762,898.5874420075651,898.7007816340105,45388670,919.7218292236328,975.0730969238281,924.0412381654401,47.407642965456084,998.3462550184773,841.0974034287882,44672217.4,0
2020-11-14,907.9053955078124,913.8000155522184,904.7540741586882,913.6186721505104,5226220,915.779248046875,974.3934020996094,922.504491245666,47.449297843832156,987.8882066550553,843.6702894386946,43373509.15,0
2020-11-17,903.8018188476562,945.4041769988106,900.0610116001939,945.4041769988106,46542562,912.0917114257812,973.582666015625,920.7232843506174,48.52559096203804,978.1923418430922,845.9910810084702,44776522.85,0
2020-11-18,901.05859375,909.8098520291384,888.7705994600573,903.801832450074,30402290,908.9766357421875,972.4953381347656,918.850456674368,46.73411350016687,970.6264971409017,847.3267743434732,44592521.3,0
2020-11-19,894.68798828125,911.600960793224,892.4435036458415,901.0586953786805,27796343,905.9431884765625,970.7886254882812,916.5492692083568,43.1552704874809,963.8402806151237,848.0460963380012,44442227.95,0
2020-11-20,861.2926635742188,899.5169003772073,859.2521905953536,895.5266860839987,57471248,901.1016723632813,967.0296789550781,911.2867353384389,52.246088688479674,956.7783340649663,845.4250106615963,46144684.1,1
2020-11-23,884.5083618164062,893.2595600473776,873.4219475565428,884.644369365096,45327567,899.3242218017579,963.6829052734375,908.7364140506263,59.73785850255715,954.7219481149413,843.9264954885745,46544841.65,1
2020-11-24,890.5617065429688,895.0733434410346,876.0292271989675,890.5390386169317,30936268,897.7270111083984,960.6131750488281,907.0054895260876,55.46128126423993,952.1438859417664,843.3101362750305,46267710.25,0
2020-11-25,883.193359375,903.6657931642696,880.654192057057,897.7938413094128,32637879,896.2839630126953,957.2482604980469,904.7376676069364,49.181803330545335,950.6317508940008,841.9361751313897,46403403.35,1
2020-11-26,885.369873046875,890.9924179780169,875.1450197156285,885.5739443403047,25838637,894.599462890625,953.8751867675782,902.8931157440734,39.67355856320444,948.0560150143045,841.1429107669454,46162570.0,0
2020-11-27,875.0316162109375,886.956863707273,871.2228051404243,879.8833317328676,47336811,891.7723205566406,950.5293151855469,900.2396395980604,33.745707800718144,942.9263900179888,840.6182510952924,46828332.4,1
2020-12-01,886.4127807617188,891.5592393178523,875.1450229329691,879.8153351253683,19750687,893.5282318115235,947.3480419921875,898.9227958993613,32.14928155886804,941.1188548067094,845.9376088163376,42847522.0,1
2020-12-02,887.8864135742188,889.6321436054803,877.3894853981996,888.0450890461269,22188887,895.97109375,944.648310546875,897.8717118683953,43.00308913535081,936.2345721613513,855.7076153386488,39522385.2,1
2020-12-03,890.5617065429688,898.2927286508155,888.1131507545629,894.1665064634373,27785372,897.1239440917968,942.4074536132813,897.1755208850213,47.02152956702068,935.2174471913952,859.0304409921985,36902647.95,1
2020-12-04,882.7173461914062,892.806192431299,879.6566964271353,892.806192431299,18464552,896.9369049072266,939.8315124511719,895.7985518665819,40.759390923985734,935.2867815819407,858.5870282325125,35965606.9,1
2020-12-07,887.9090576171875,890.9923750186222,879.9286890581647,879.9286890581647,18242188,895.3283538818359,937.8092065429687,895.0471714618776,41.958429878647486,932.2636708182434,858.3930369454284,33544012.0,1
2020-12-08,904.0285034179688,913.323851163145,884.1908922431836,889.2466786868488,43403061,894.0372100830078,935.9233837890625,895.9025364100768,50.08312786381535,927.5367655926497,860.537654573366,33922239.55,0
2020-12-09,919.0824584960938,922.188503884498,906.5224492987908,911.374164756824,29175254,892.7313232421875,934.2066918945312,898.1101480373164,56.06220543790521,919.1133452050852,866.3493012792898,33534290.15,0
2020-12-10,910.0364990234376,919.7852655926706,907.3159283447816,916.6566123106188,16065507,892.9535064697266,932.0479064941406,899.2459909883756,55.071104765592274,919.8612082570074,866.0458046824457,31501326.5,0
2020-12-11,909.4924926757812,924.0929759507372,895.1866924423914,912.7571538037538,26944202,893.5384399414063,929.9752722167968,900.221848291938,70.34062365418575,921.3815433242374,865.6953365585751,30846210.25,0
2020-12-14,902.9176025390624,913.6639373326992,900.6731183081919,910.467220412345,17312747,893.4228118896484,927.8536657714844,900.4785867916643,59.03823713966698,921.0800649443973,865.7655588348995,29442414.1,0
2020-12-15,895.2320556640625,902.1921882018914,889.2240359631435,902.1921882018914,18551265,892.7891448974609,925.6966943359375,899.9789171604641,52.25679421318785,919.6175853397147,865.9607044552072,30108666.35,0
2020-12-16,896.2295532226562,904.5727289498444,891.3098338764274,901.4213476389596,18561011,892.410531616211,923.5764501953125,899.621834880673,56.71261274115717,918.7946386356106,866.0264245968114,28709588.8,0
