,Close,High,Low,Open,Volume,SMA_20,SMA_50,EMA_20,RSI_14,BB_Upper,BB_Lower,Volume_MA_20
2019-05-20,0.21871055972590042,0.1942244821901506,0.2145251620785369,0.19587320486481535,0.179272624019783,0.15970501546856153,0.0796020463984306,0.12328039027009785,0.35291233240872766,0.1259697710487273,0.22133309683948493,0.24606533472341968
2019-05-21,0.22567458588088257,0.20912193268322538,0.22800308783161793,0.20516959866287326,0.20313781519078442,0.15833190668282704,0.08113328498764294,0.12499673568989034,0.38716747929449913,0.123131138913945,0.22154679885993217,0.2386611510297097
2019-05-22,0.2259750913937318,0.20541016790584593,0.23056653645690572,0.2118918398225334,0.16303472371625274,0.1581846211787412,0.08251644379799261,0.12658435117467814,0.3586747513214808,0.1229160040478634,0.2214821822719492,0.2395569712724902
2019-05-23,0.22271856059922307,0.22183289839485393,0.2254393695565653,0.22506162512228517,0.26288091926021495,0.15729350835016132,0.08344662389494961,0.1276443850396023,0.3385993258600933,0.12140823142561952,0.2212932154910197,0.25525338626726574
2019-05-24,0.2241966076228346,0.20241043434591172,0.2211245149158455,0.21306644550366477,0.14586425754823226,0.15572700821713326,0.08434315277208704,0.12877429157799025,0.3867029142220768,0.11786437735039745,0.22183625283312974,0.26036020396157056
2019-05-27,0.21107022425309846,0.1941228081813478,0.21630192777381596,0.20761859354098672,0.10193831351069613,0.15388974141251976,0.08492939497203855,0.1282794796145691,0.41627465670187547,0.11484851177834299,0.22135571735790044,0.24844357487851054
2019-05-28,0.21763341593796653,0.19274998890519174,0.2195254547511969,0.19897198408609623,0.2900358858148568,0.15183528709158078,0.08519390985607767,0.1285903467776932,0.558359167251659,0.10995089788381618,0.222312719287236,0.2712319078560065
2019-05-29,0.21227272766344069,0.1919873952665711,0.2148552220575788,0.19957178064116915,0.09826276082935381,0.1494624778447693,0.08494756844143647,0.12825203513490457,0.668962182466256,0.10426171278898244,0.2234500003316408,0.2656101886659215
2019-05-30,0.220639502549913,0.19641082565300044,0.22099764076418094,0.1971977060495595,0.15455439728734421,0.1472220646508181,0.08471132257750591,0.12891295060925645,0.7239641275025361,0.09696695174546144,0.2264078904062981,0.2693378561924646
2019-05-31,0.2208398854021883,0.1963599687959407,0.2230027784649048,0.2080184266741008,0.1703702663350114,0.1448804922148743,0.08455786429422907,0.12953408140689537,0.8091343337032461,0.08807234829513744,0.23074407119464074,0.2788456770044854
2019-06-03,0.23589500529924617,0.20924893902513636,0.22351030961998308,0.20656887857010237,0.11953156282649222,0.14414558385951803,0.08507679851159666,0.1318360828780175,0.8117076061805454,0.0848625000539307,0.23251477543756432,0.28110165214718
2019-06-04,0.2316114608126542,0.21280811294604535,0.23716591408944243,0.21778953781710692,0.0974416806742002,0.14438807037484025,0.08509833654868204,0.1334237667802235,0.7881544973843151,0.0856346722005753,0.2322116439528778,0.27781071267832375
2019-06-06,0.21943699913957088,0.20652878867792396,0.223459595762046,0.2200136528332644,0.10681957452706531,0.1452181797414328,0.08443603405580313,0.13345315461536944,0.6720819957334044,0.08678226201594985,0.2326394340428422,0.2652310284487084
2019-06-07,0.21319954992938633,0.18891124754905725,0.21559126685086594,0.20204579201493172,0.0923320644093311,0.14695724804243482,0.0836209476713039,0.13275883777797215,0.6240052157514195,0.08651597291933188,0.2361520335802299,0.24209215938315837
2019-06-10,0.21532880684011063,0.18878411801106104,0.21787565730727387,0.19952176857296117,0.0713787449093903,0.14898046963628342,0.08331672128078149,0.13237673953552476,0.46912368299158813,0.08567354895680523,0.2407604073624336,0.23150375513420535
2019-06-11,0.22033885950593662,0.1925974856063714,0.22188603637445548,0.19999661003828134,0.06941819384071425,0.15186950505971508,0.08337999030402177,0.13261007859035578,0.45410608076367787,0.0824834735072627,0.24928777722164713,0.22644377195638082
2019-06-12,0.22184193719469164,0.19458046796124323,0.2254395149074877,0.20641910458733198,0.06094540051757119,0.15400280894847118,0.08290749672851239,0.13299491612754966,0.4634306082574875,0.08121037083222771,0.2545239379123258,0.21142454078557066
2019-06-13,0.2193869378092838,0.1926991320490064,0.21713953745847203,0.20406995268430334,0.09916825149167198,0.15609594480589062,0.08261134456138042,0.1330593609423133,0.4690405742433811,0.07819560046024232,0.2613913831254549,0.2041938786111296
2019-06-14,0.21452720666544606,0.18776724368953418,0.2175203054157332,0.20002154314938708,0.09389507036254172,0.15764905831765785,0.08203990756784285,0.13255599488168968,0.42516289536695695,0.07461334480991577,0.2678050873488838,0.20460077458534476
2019-06-17,0.1968667658609921,0.18522502137502656,0.20183422324648526,0.19907193824756392,0.09365027279844453,0.15809238090588618,0.0805652125617925,0.13005942721543862,0.3980522181883639,0.07237389866325561,0.2708280970576337,0.20263965620550584
2019-06-18,0.1962154184427522,0.1689293467468353,0.1970623565505274,0.178529947269438,0.10705036278430115,0.15675646307799884,0.07910195819446875,0.12772534710069827,0.33963684110413644,0.07453297699731165,0.2662148557446323,0.19420986631283993
2019-06-19,0.19438680457600438,0.17607306070418677,0.1937628324568461,0.18252849712257996,0.09070304092753387,0.15489837717784283,0.07778476043103899,0.12540221457734013,0.3595109950346082,0.07547952211441156,0.2618132399264271,0.1810864676895511
2019-06-20,0.20410626686368,0.1750561688402565,0.20158042441387614,0.17907978743076142,0.0641462540425717,0.1535996543915794,0.07702688093546772,0.1244236793184541,0.3716493451388632,0.07451079873678113,0.2603339945027345,0.16954419515617808
2019-06-21,0.1954638795983747,0.17302232249626498,0.200336651639903,0.18705159866568472,0.15272751983274518,0.1519810820170332,0.0760253520489349,0.12253947647391994,0.32357856729806916,0.0746441410779356,0.25717695179021854,0.15668707884256866
2019-06-24,0.1868969281563178,0.1630824165402081,0.1909709369023893,0.17515648165833847,0.06782328922777935,0.14976596782207863,0.07512546045175839,0.11984457874763743,0.14050984092066193,0.07533898454536558,0.25235436914877857,0.1475781288497593
2019-06-25,0.20365530229771528,0.17403916762383237,0.18952389442482376,0.16853390011604746,0.09406623926576763,0.14932561822356283,0.07460584814743787,0.11934322099572081,0.3177123696456786,0.0752481810441018,0.25161996924232094,0.14665929951972984
2019-06-26,0.20280370955832733,0.17739503339052914,0.20581921161551064,0.1845776869971814,0.07013428576758696,0.1484449271940853,0.07410441116016364,0.11879118704473468,0.3752961789409936,0.07460140255580772,0.2506069342331743,0.12099236173976413
2019-06-27,0.19278360422667534,0.17347997105477658,0.19802691841830045,0.18565224991171564,0.1645641498929157,0.1472875275973743,0.07312643794273954,0.1171336337787997,0.354459005172301,0.0749216817520616,0.24812904034557476,0.1287310668126419
2019-06-28,0.18223730480250094,0.1663362208524089,0.18668106345628366,0.17763026182877256,0.12226407280980803,0.14500693820453237,0.07191490718976767,0.11441503280327647,0.2872535953366799,0.07526862507605647,0.24352488589580373,0.1249621367590103
2019-07-01,0.19012835952011947,0.1611502522551163,0.18556450197084584,0.16810919247140516,0.08351108129079413,0.14318307435628796,0.07095511113703834,0.11286737084461551,0.31053654976917344,0.07404941217298122,0.24130914938816067,0.11482392358698601
2019-07-02,0.19496299123325017,0.16539577765923946,0.1941181832599057,0.17605607456121636,0.059875351926201664,0.14075224688853305,0.07007675572929861,0.11202587761938909,0.3358719641633407,0.06848409091639907,0.24221659315633343,0.10786084440503771
2019-07-03,0.19699205671783676,0.1681922278997568,0.20008296137758896,0.18052930558911712,0.05036850151701287,0.13869630607273775,0.06868484645625383,0.11149903996086452,0.3616435991030126,0.06323044281438506,0.2435196384497345,0.10236645800551636
2019-07-04,0.19771842736594364,0.17048012797587847,0.20259563677467185,0.17977952244284084,0.054233743759917796,0.13740650633938922,0.06785898643409094,0.11110632907690154,0.3904841597300077,0.060692964599026955,0.2435940573485646,0.09622863433293716
2019-07-05,0.1873726483251717,0.17022589879076616,0.1924428588215611,0.1816287279844217,0.06540819112468206,0.13587272542830797,0.0665061124282249,0.1095552848537309,0.43077841574625986,0.05950731039366086,0.24188783797006302,0.09308607702437632
2019-07-08,0.18171138577223295,0.1588368052857339,0.1864528227418133,0.16808418040965384,0.0872731086354006,0.13387628932831241,0.0646558440897248,0.10749764723731403,0.40253404602167375,0.05805333630817999,0.23957943258781095,0.09494126882252585
2019-07-09,0.19576459140791475,0.16666686684088033,0.18508220660548458,0.16356095990523994,0.1122879496340237,0.13241689850047933,0.06341335414061322,0.10726020282483162,0.501245432728251,0.054195474690376666,0.24063038993305746,0.09994503120694082
2019-07-10,0.1951383434203819,0.16964123939751002,0.19685939618610893,0.17910482692225488,0.07315014550881839,0.13083105351543411,0.06187942907066635,0.10697299228582446,0.4390113380106412,0.049111057873975406,0.24264661529254988,0.10136957032008664
2019-07-11,0.1964910308215851,0.16987007855754438,0.2022403651254714,0.18257847294877944,0.0489632013458014,0.12947133543473754,0.060381849091866946,0.10686947471876218,0.5002846399660894,0.043938344474241386,0.24517216013284399,0.09550963161087708
2019-07-12,0.19596497426018994,0.17505614709040634,0.20160575041197648,0.18057920035738534,0.09921270532767201,0.12836898106925732,0.058705230138065057,0.10671501591460497,0.5585125158860814,0.039552472549265194,0.24740801862301826,0.09613030652073326
2019-07-15,0.19376055658847163,0.16971744119332394,0.1976969825497259,0.18157878825390966,0.06351246590684442,0.12818451277487863,0.05691822897515708,0.10632048743363753,0.4082804520466744,0.03931577663959218,0.2472950021075933,0.09261261854508854
2019-07-16,0.20222745413551796,0.17246304529917272,0.20109808412705665,0.17905476921051527,0.05933645113117528,0.12854154923723138,0.05568112307340467,0.10694211193376846,0.48906516222074825,0.040210757808944786,0.24708573417841045,0.08704344578156017
2019-07-17,0.19664135234357333,0.17353086564648862,0.20259572690346694,0.18622702464869273,0.05516174861969314,0.1286754399525023,0.05485122778719487,0.10685890906710915,0.5253877947830857,0.04037758961259019,0.24717262992897454,0.08289506242241762
2019-07-18,0.18662117824635777,0.16814128608194007,0.19142762613119724,0.18007939852907745,0.07261610363794391,0.12763705387116786,0.05434507744892092,0.10562552835832184,0.5299853578135705,0.039004077824312366,0.24657675070622548,0.08388366415393458
2019-07-19,0.18018327741833445,0.16130266958231126,0.18366069876317603,0.17318210995835776,0.10378151269445361,0.1267295855153916,0.05424478709522873,0.10376553904594532,0.409260418351288,0.039679361314581274,0.24421836365967692,0.07817068107638428
2019-07-22,0.19596497426018994,0.16717521471965807,0.1758430874513771,0.16458548259387334,0.1942642776648876,0.12726810911485642,0.054639882680388774,0.10390669316300871,0.500937932733557,0.03990941204476961,0.24499990217892048,0.0929288864844168
2019-07-23,0.19248296118269886,0.17195456399421544,0.19264591275382092,0.18157875317259947,0.13201159247089486,0.12660461785303567,0.05519853209953618,0.10363196331396674,0.4608932906399923,0.03828437676602481,0.24535142896480938,0.09735787208318217
2019-07-24,0.18524346018001098,0.1642771263255321,0.18916863579259557,0.17583109895877064,0.09564294241976268,0.12556176820335518,0.05518035863013837,0.10254667821502572,0.4096056115505,0.03676376722856045,0.2448913220911973,0.10033524515823558
2019-07-25,0.17141566806174796,0.15931979450881734,0.1756907892923788,0.17108292994614688,0.14257158099674055,0.12429279164932605,0.05483843836515623,0.09996657850906121,0.39009863669959566,0.03902580668700717,0.24030237167957785,0.09776827021417694
2019-07-26,0.16254786727902398,0.14582055201898575,0.16706090685045583,0.15483932560808594,0.13251632474381944,0.12312349600998762,0.054144500436833165,0.09660728854076961,0.37335507988446637,0.042772283936951094,0.23444543350118258,0.09896491413326733
2019-07-29,0.16111995035126309,0.13539741051758342,0.1645734186809268,0.1475421455981954,0.11292841258380493,0.12140077506862768,0.053384601461590075,0.09340289655816736,0.24429498841630798,0.04550572509551054,0.2285462198023624,0.10239850812161502
2019-07-30,0.14606476168864152,0.13438057694214428,0.14977581350402736,0.1460677598096604,0.13581906671629154,0.11849685836152457,0.051432695833734,0.08876365082912085,0.19128667499901586,0.05006768701223474,0.21864692578256978,0.11126266646278982
2019-07-31,0.1387251380253796,0.11658505775987132,0.1428973247129558,0.1269753460028909,0.13849206374539635,0.1150365637815729,0.04909646825838132,0.08371794614985373,0.15779302684225888,0.05381576024400603,0.20850472181903817,0.1215484578721231
2019-08-01,0.14573915674508514,0.11821204315412376,0.13678022211502017,0.1208026614630126,0.14841045439027206,0.11194967344250162,0.046940624746046655,0.07996344419906187,0.21841797000775642,0.05420912770340258,0.20234746474229665,0.13254077339666465
2019-08-02,0.15135489649493322,0.1269788459261017,0.14628601999807633,0.13047744843732562,0.15648680206253882,0.10981068901983049,0.04502316852210697,0.07721556436311428,0.2680785458849694,0.054375829524781816,0.1981846735381702,0.1431714784007445
2019-08-05,0.1306905008110038,0.11099467425775228,0.12887170788204494,0.1261031191262611,0.20353201225924297,0.10678071428189162,0.042510771369675404,0.07234105796627666,0.1493290582048757,0.05741786182300779,0.1895388203891945,0.15674122980336613
2019-08-06,0.12310510902350319,0.10209470722673936,0.12580762694588743,0.1098877516946411,0.19408981746121426,0.10246568924334576,0.04014725402785191,0.0670540932481567,0.1451356213334964,0.05863165555489258,0.18028139246801028,0.1662891523803467
2019-08-07,0.11357922179730834,0.09644261147916161,0.11615557328572168,0.10573958924491728,0.16771242063727665,0.09762214177539852,0.037351442396172496,0.06116967526138162,0.14616035490532603,0.05988525351478202,0.1699967370807997,0.17732647103347332
2019-08-08,0.13522662121262913,0.10639120475579594,0.11217226728436391,0.09661370075323855,0.20920266047731945,0.09398383535262811,0.03528130574892119,0.058347620085728136,0.3021530530543655,0.05670059886635315,0.1663139940606166,0.19602963747946522
2019-08-09,0.14014067715169592,0.1153423775435653,0.14128134484563837,0.12351369543052976,0.14374153899932124,0.09066860061825488,0.03311839867685629,0.05636228404192578,0.23663870138610843,0.05258205649061576,0.16415030142070947,0.20122704760753607
2019-08-13,0.1969176523780421,0.18045575190766922,0.17891886733587115,0.15936349275031586,0.7314737060206185,0.0908560909076711,0.032475636913171346,0.06112814157749291,0.5081626846794617,0.05320150367718157,0.16389396972454545,0.2791915534853631
2019-08-14,0.20372193612882533,0.1812998401416867,0.2066747617021002,0.19498724305070053,0.21268133097069034,0.09094484363490174,0.031611185059439384,0.06622652680087548,0.554565896368466,0.05354140150514586,0.16372690600931455,0.29708998391456914
2019-08-16,0.19855571686810675,0.17482935619980128,0.2029211527502125,0.18855127162576307,0.1437965689753366,0.09105853190496893,0.03072301679119016,0.07024225526768191,0.5875149136499989,0.05393112732382899,0.16355764795346567,0.307435449426042
2019-08-19,0.20591431982691705,0.1773868602215441,0.20649595003313603,0.1834478220550158,0.10364720777490286,0.09220429273700836,0.03035967858626709,0.07472601885165264,0.6449726379418161,0.05764705236381107,0.16205932797611738,0.3110574031496882
2019-08-20,0.19752258304086473,0.17523864027185937,0.20271698122573067,0.18784746388697932,0.09408326323359913,0.09323402121093805,0.029938457253111284,0.07781286534958043,0.6158436339770388,0.06033191505726554,0.16135422947381234,0.3099254224572656
2019-08-21,0.1950026001978729,0.16810337806867642,0.19960189201899403,0.18073283872296447,0.06364262832755618,0.09317686875073505,0.02939231641344975,0.08031447434355843,0.6699823373631776,0.0601602679580755,0.1614155364177226,0.29467924987126765
2019-08-22,0.18280544588880782,0.16419031209014595,0.18550688281899053,0.17836960320671363,0.08743436817068458,0.09260215063503041,0.028383838521385707,0.0811681240381612,0.6480887514792872,0.058718049114015014,0.16175393740920935,0.2894761915839649
2019-08-23,0.1974721778827599,0.1708397561444816,0.1791743273599783,0.16230503275650038,0.1390450944337229,0.09332837688031936,0.02772905226208855,0.08363561103052097,0.6673674018704703,0.06071472434620029,0.16115559982293687,0.2945420953109931
2019-08-26,0.19291082051930036,0.17595463433515274,0.19577156318302302,0.18995909934316907,0.12411074062701119,0.09460490842194236,0.027017670685475115,0.08534091114197007,0.6339797177917487,0.06333754981330131,0.16097275354320334,0.2923873440902932
2019-08-27,0.1969681950672742,0.17135125358719022,0.1968951290837394,0.1854339520120663,0.18936504217581632,0.0966490267030975,0.026545881063995802,0.0873527410036341,0.7399018756492702,0.06698851041782161,0.16121782790300193,0.29902273234069365
2019-08-28,0.1911467087511915,0.16930518502678354,0.194264996547739,0.17977733480805774,0.07022267562723214,0.09843222429920184,0.026392189977023972,0.08850013794456024,0.7491714749181749,0.06955759148573804,0.16203499992868137,0.2940381142520744
2019-08-29,0.18028525674912516,0.15869164755080373,0.18366826488896848,0.171078827668596,0.12189562449269464,0.10046447512416923,0.02596416560255843,0.08828292466319088,0.7421347345884272,0.0706167530558216,0.16479718723181974,0.29241296861803084
2019-08-30,0.1837126012035693,0.15569946936550888,0.17636554463145604,0.16557320904176448,0.16335620716211094,0.10313614334508403,0.02567736253619457,0.08848252064097983,0.6965529083118276,0.0713099506036986,0.16911350653124851,0.2953151140407644
2019-09-03,0.1624683742875243,0.14986830781137989,0.16564096812450269,0.1639389787383116,0.12076350935193941,0.10412964054877993,0.024558602208036295,0.08620776290608312,0.5777183172505035,0.07098600601093608,0.17128852742916328,0.2920881597214121
2019-09-04,0.15982234416648827,0.13055936250082084,0.15851698990599805,0.14297213424913985,0.22162183653004436,0.10463249643924766,0.02360095681801322,0.08384382847222793,0.28474065537004506,0.0708417859679239,0.17237006458078924,0.2996907277637274
2019-09-05,0.15853718454872162,0.13462581467445683,0.16221953171278625,0.14611473623246013,0.15101557544096866,0.1062862260506563,0.02283896445716338,0.0815564957242424,0.22573281142059887,0.06895227901417056,0.17731343803298655,0.2935610037601259
2019-09-06,0.1705830546179084,0.1427074723059411,0.16321535122931607,0.14420404630297462,0.15237276162309632,0.1091057964259956,0.02195035275330459,0.08087923003154529,0.3380216053408059,0.06533192199934401,0.18613248867828242,0.288691784635162
2019-09-09,0.1704317703780301,0.14475331192217195,0.17235656201032534,0.15307842417465117,0.07123305521135222,0.11248209587901215,0.021080557500477548,0.08024898085082699,0.2825768323230706,0.057582918413328854,0.20003753116052408,0.2774307030018066
2019-09-11,0.1765808558390129,0.14833392726390454,0.17713155031427863,0.15400872213486888,0.07392831107839673,0.11493799773802449,0.020645209047861046,0.08038944841334528,0.36628826283772964,0.053259962483165446,0.20886496355208234,0.2616414667775084
